id_Controlador,indexControl,fechaHora,includedVars,PowerFail,TimeOn,EnergySaving,ActiveEnergy,AparentEnergy,PowerFactor,OverVoltageEvents,UnderVoltageEvents,driverFailure,lampFailure
1,1,2023-02-03T08:21:00+00:00Z,1023,1,32,0.81,7.71,10.63,0.84,1,1,0,0
1,2,2023-02-03T08:21:00+00:00Z,1023,1,34,1.78,8.21,6.54,0.5,1,1,1,0
1,1,2023-02-03T09:15:00+00:00Z,1023,0,23,1.07,8.22,10.41,0.82,0,1,0,1
1,2,2023-02-03T09:15:00+00:00Z,959,1,39,1.22,,11.3,0.69,0,0,0,1
1,1,2023-02-03T10:22:00+00:00Z,1023,1,44,0.83,7.74,9.98,0.54,0,1,1,0
1,2,2023-02-03T10:22:00+00:00Z,1023,0,9,1.57,4.58,6.37,0.59,1,0,0,0
1,1,2023-02-03T11:32:00+00:00Z,895,0,45,,5.24,8.8,0.61,0,1,0,0
1,2,2023-02-03T11:32:00+00:00Z,1023,1,46,1.53,6.76,5.32,0.16,1,1,0,1
1,1,2023-02-03T12:38:00+00:00Z,1023,1,55,1.51,6.04,1.91,0.84,0,0,0,1
1,2,2023-02-03T12:38:00+00:00Z,1023,0,50,1.21,5.82,3.88,0.31,0,0,0,1
1,1,2023-02-03T13:39:00+00:00Z,1023,1,14,1.45,4.12,6.15,0.33,0,0,0,0
1,2,2023-02-03T13:39:00+00:00Z,1023,0,4,1.54,5.99,9.85,0.42,1,0,1,0
1,1,2023-02-03T14:36:00+00:00Z,1023,1,2,0.5,5.37,4.35,0.3,1,0,0,0
1,2,2023-02-03T14:36:00+00:00Z,1023,1,21,1.73,1.41,5.75,0.92,1,0,0,1
1,1,2023-02-03T15:43:00+00:00Z,1023,0,54,1.2,4.34,6.71,0.1,1,1,1,0
1,2,2023-02-03T15:43:00+00:00Z,1023,1,59,1.3,9.94,11.77,0.69,0,0,1,1
1,1,2023-02-03T16:39:00+00:00Z,1023,0,49,1.93,7.57,5.25,0.01,1,0,1,0
1,2,2023-02-03T16:39:00+00:00Z,1023,1,32,1.21,7.4,3.74,0.0,0,0,0,0
1,1,2023-02-03T17:45:00+00:00Z,1007,1,46,1.59,7.41,5.49,,0,0,1,1
1,2,2023-02-03T17:45:00+00:00Z,1021,1,50,0.8,3.81,6.24,0.23,1,1,,0
1,1,2023-02-03T18:55:00+00:00Z,1023,0,49,1.92,1.36,1.44,0.4,0,1,1,1
1,2,2023-02-03T18:55:00+00:00Z,1023,0,15,1.85,6.18,6.16,0.71,0,0,0,1
1,1,2023-02-03T20:04:00+00:00Z,1023,1,6,0.56,4.15,5.64,0.76,0,0,0,0
1,2,2023-02-03T20:04:00+00:00Z,895,0,18,,7.85,4.74,0.45,0,1,0,0
1,1,2023-02-03T21:03:00+00:00Z,1023,1,29,1.71,8.53,2.25,0.26,0,1,1,1
1,2,2023-02-03T21:03:00+00:00Z,1023,1,17,1.71,8.21,6.91,0.76,1,1,0,0
1,1,2023-02-03T21:57:00+00:00Z,1021,1,44,1.38,5.98,3.35,0.98,1,0,,1
1,2,2023-02-03T21:57:00+00:00Z,1019,1,18,1.65,9.54,2.09,0.38,1,,1,1
1,1,2023-02-03T22:48:00+00:00Z,511,,28,0.77,1.9,7.93,0.28,0,1,1,0
1,2,2023-02-03T22:48:00+00:00Z,1023,0,59,1.2,6.39,1.48,0.12,1,1,1,0
1,1,2023-02-03T23:44:00+00:00Z,1023,0,23,0.68,3.6,2.46,0.54,0,0,1,1
1,2,2023-02-03T23:44:00+00:00Z,1023,0,5,0.68,1.68,6.46,0.91,1,1,0,1
1,1,2023-02-04T00:52:00+00:00Z,511,,46,1.13,6.18,1.43,0.43,0,1,0,1
1,2,2023-02-04T00:52:00+00:00Z,1023,0,37,0.59,2.88,8.49,0.58,0,0,0,1
1,1,2023-02-04T01:46:00+00:00Z,1023,1,1,1.26,5.95,2.7,0.57,0,1,1,1
1,2,2023-02-04T01:46:00+00:00Z,1023,0,25,1.81,2.07,2.14,0.43,0,1,0,1
1,1,2023-02-04T02:47:00+00:00Z,1023,1,1,1.39,2.34,5.57,0.12,0,0,0,0
1,2,2023-02-04T02:47:00+00:00Z,1023,1,44,1.38,9.64,5.83,0.08,0,1,1,0
1,1,2023-02-04T03:44:00+00:00Z,1023,1,40,1.51,3.04,2.33,0.82,0,1,0,0
1,2,2023-02-04T03:44:00+00:00Z,1023,0,27,1.5,1.75,3.03,0.71,0,1,0,1
1,1,2023-02-04T04:38:00+00:00Z,1023,0,25,1.32,9.77,8.71,0.9,0,0,1,0
1,2,2023-02-04T04:38:00+00:00Z,1023,0,7,0.61,5.19,5.65,0.09,0,1,1,1
1,1,2023-02-04T05:39:00+00:00Z,1023,1,28,0.94,7.83,7.07,0.18,1,1,1,0
1,2,2023-02-04T05:39:00+00:00Z,1023,0,20,1.76,9.26,3.75,0.29,0,0,1,0
1,1,2023-02-04T06:48:00+00:00Z,511,,28,1.21,2.79,1.31,0.78,0,1,1,1
1,2,2023-02-04T06:48:00+00:00Z,1023,0,39,1.84,2.28,10.47,0.79,0,0,1,1
1,1,2023-02-04T07:52:00+00:00Z,1023,1,50,0.96,7.49,6.97,0.84,0,1,1,0
1,2,2023-02-04T07:52:00+00:00Z,1023,1,45,0.63,5.67,6.57,0.65,0,1,1,1
1,1,2023-02-04T08:49:00+00:00Z,1023,1,13,1.08,6.76,3.41,0.72,0,0,0,0
1,2,2023-02-04T08:49:00+00:00Z,1023,1,16,0.86,3.07,4.5,0.21,1,1,0,1
1,1,2023-02-04T09:40:00+00:00Z,767,1,,0.91,6.11,8.6,0.65,0,1,0,0
1,2,2023-02-04T09:40:00+00:00Z,1023,0,43,1.36,2.82,8.81,0.58,0,1,0,1
1,1,2023-02-04T10:31:00+00:00Z,1023,1,39,0.72,4.25,8.46,0.57,0,1,1,0
1,2,2023-02-04T10:31:00+00:00Z,767,1,,1.78,2.39,6.26,0.73,0,0,0,0
1,1,2023-02-04T11:23:00+00:00Z,1023,0,60,0.52,4.95,7.03,0.25,0,0,0,0
1,2,2023-02-04T11:23:00+00:00Z,959,1,50,1.34,,2.25,0.42,1,0,0,1
1,1,2023-02-04T12:32:00+00:00Z,1023,0,2,1.45,1.4,9.21,0.39,1,1,0,1
1,2,2023-02-04T12:32:00+00:00Z,1023,0,9,1.45,5.46,2.06,0.62,0,1,0,1
1,1,2023-02-04T13:24:00+00:00Z,1023,0,2,0.85,1.89,7.9,0.66,0,0,1,0
1,2,2023-02-04T13:24:00+00:00Z,1023,0,49,0.62,9.88,6.54,0.47,1,0,1,1
1,1,2023-02-04T14:28:00+00:00Z,1023,1,26,1.82,7.64,10.7,0.08,0,1,0,0
1,2,2023-02-04T14:28:00+00:00Z,1023,0,60,0.97,6.77,7.15,0.2,0,0,0,0
1,1,2023-02-04T15:18:00+00:00Z,1023,0,9,1.24,9.14,3.21,0.34,0,0,0,1
1,2,2023-02-04T15:18:00+00:00Z,1023,1,4,1.74,7.27,10.14,0.36,0,0,1,0
1,1,2023-02-04T16:18:00+00:00Z,1023,0,55,1.96,9.76,6.18,0.34,1,1,0,1
1,2,2023-02-04T16:18:00+00:00Z,1023,1,58,0.9,8.56,8.62,0.02,1,0,1,0
1,1,2023-02-04T17:09:00+00:00Z,1023,1,31,1.5,5.41,1.17,0.31,0,1,1,1
1,2,2023-02-04T17:09:00+00:00Z,1023,1,1,1.72,2.89,9.63,0.81,0,1,0,0
1,1,2023-02-04T18:15:00+00:00Z,1023,0,2,1.49,8.19,6.48,0.28,1,1,0,1
1,2,2023-02-04T18:15:00+00:00Z,1023,0,53,1.86,4.79,4.33,0.09,0,1,0,1
1,1,2023-02-04T19:05:00+00:00Z,1023,1,43,1.35,4.74,6.86,0.38,1,0,0,0
1,2,2023-02-04T19:05:00+00:00Z,1023,0,55,0.87,5.23,6.79,0.54,1,1,0,1
1,1,2023-02-04T20:06:00+00:00Z,1023,0,9,1.6,7.95,2.15,0.78,1,1,1,1
1,2,2023-02-04T20:06:00+00:00Z,1023,0,40,1.1,6.53,4.2,0.49,1,1,0,1
1,1,2023-02-04T20:58:00+00:00Z,1023,1,42,1.19,7.74,1.47,0.03,1,0,1,0
1,2,2023-02-04T20:58:00+00:00Z,1023,1,3,1.46,1.66,11.21,0.04,0,0,1,0
1,1,2023-02-04T22:07:00+00:00Z,1023,1,31,1.58,8.66,8.9,0.42,1,1,1,0
1,2,2023-02-04T22:07:00+00:00Z,1023,0,58,1.6,2.03,1.71,0.01,0,1,0,1
1,1,2023-02-04T22:59:00+00:00Z,1023,1,20,1.0,9.84,2.61,0.66,1,0,1,0
1,2,2023-02-04T22:59:00+00:00Z,1023,0,28,0.58,8.85,1.03,0.9,1,0,1,0
1,1,2023-02-04T23:50:00+00:00Z,1023,1,20,1.43,2.33,10.11,0.46,0,1,1,1
1,2,2023-02-04T23:50:00+00:00Z,1023,0,11,1.14,4.6,2.36,0.0,0,1,1,0
1,1,2023-02-05T00:57:00+00:00Z,1015,0,57,0.72,9.9,3.65,0.18,,1,0,1
1,2,2023-02-05T00:57:00+00:00Z,1023,0,25,0.85,5.98,5.02,0.82,1,1,0,0
1,1,2023-02-05T02:00:00+00:00Z,1023,1,48,1.59,3.92,5.44,0.37,1,1,1,1
1,2,2023-02-05T02:00:00+00:00Z,1022,1,56,1.53,3.55,3.22,0.54,0,1,0,
1,1,2023-02-05T02:51:00+00:00Z,1023,0,17,0.79,1.78,9.55,0.57,1,1,0,0
1,2,2023-02-05T02:51:00+00:00Z,1023,0,3,1.64,3.35,5.78,0.62,1,1,1,0
1,1,2023-02-05T03:49:00+00:00Z,767,0,,1.67,4.35,10.11,0.24,1,1,1,1
1,2,2023-02-05T03:49:00+00:00Z,1021,0,31,1.66,9.54,10.87,0.68,1,1,,1
1,1,2023-02-05T04:54:00+00:00Z,1023,0,16,0.97,5.17,8.11,0.16,0,1,1,0
1,2,2023-02-05T04:54:00+00:00Z,255,,,1.95,8.6,2.67,0.65,1,0,0,1
1,1,2023-02-05T05:45:00+00:00Z,1023,1,15,1.65,4.32,2.71,0.43,0,0,1,1
1,2,2023-02-05T05:45:00+00:00Z,1023,0,47,1.08,7.22,3.81,0.77,1,1,0,0
1,1,2023-02-05T06:41:00+00:00Z,1023,0,14,1.64,2.14,2.95,0.45,1,0,1,1
1,2,2023-02-05T06:41:00+00:00Z,1023,0,52,0.8,9.42,5.83,0.52,1,0,1,1
1,1,2023-02-05T07:43:00+00:00Z,1023,0,29,1.13,4.5,11.16,0.17,1,0,0,1
1,2,2023-02-05T07:43:00+00:00Z,1023,0,9,1.04,1.05,10.67,0.1,1,1,0,1
1,1,2023-02-05T08:44:00+00:00Z,1023,1,43,1.83,7.71,3.25,0.32,0,1,1,0
1,2,2023-02-05T08:44:00+00:00Z,1023,0,39,1.41,8.81,3.36,0.42,0,1,1,1
1,1,2023-02-05T09:42:00+00:00Z,1023,0,41,0.68,3.0,7.58,0.73,1,0,1,1
1,2,2023-02-05T09:42:00+00:00Z,959,0,23,0.98,,9.21,0.06,0,0,1,0
1,1,2023-02-05T10:40:00+00:00Z,1023,1,2,1.28,1.11,6.02,0.28,1,1,1,0
1,2,2023-02-05T10:40:00+00:00Z,1023,0,0,1.37,6.76,5.13,0.61,1,0,0,1
1,1,2023-02-05T11:49:00+00:00Z,1023,0,48,0.95,9.03,2.19,0.78,1,0,0,0
1,2,2023-02-05T11:49:00+00:00Z,1023,0,60,1.11,2.73,4.55,0.89,0,0,0,0
1,1,2023-02-05T12:45:00+00:00Z,1023,1,47,1.89,8.06,8.59,0.56,0,0,0,1
1,2,2023-02-05T12:45:00+00:00Z,1023,1,34,1.69,2.82,3.04,0.11,1,0,0,0
1,1,2023-02-05T13:53:00+00:00Z,1023,0,27,1.31,2.41,6.6,0.54,0,0,0,1
1,2,2023-02-05T13:53:00+00:00Z,1023,1,22,1.81,5.07,8.44,0.97,1,0,0,0
1,1,2023-02-05T16:02:00+00:00Z,1023,0,49,0.92,4.34,9.9,0.38,1,1,1,0
1,2,2023-02-05T16:02:00+00:00Z,1023,1,19,0.56,1.84,8.17,0.62,1,1,1,0
1,1,2023-02-05T17:01:00+00:00Z,1022,0,42,1.87,3.09,11.53,0.63,0,1,1,
1,2,2023-02-05T17:01:00+00:00Z,991,0,12,0.81,8.21,,0.51,1,1,1,0
1,1,2023-02-05T18:06:00+00:00Z,1023,0,36,1.02,4.42,2.67,0.27,1,0,0,0
1,2,2023-02-05T18:06:00+00:00Z,1023,0,39,1.25,1.3,3.03,0.72,1,1,1,0
1,1,2023-02-05T19:07:00+00:00Z,1007,1,31,0.71,3.6,11.32,,1,0,0,0
1,2,2023-02-05T19:07:00+00:00Z,1023,1,11,1.32,2.86,10.49,0.3,1,1,0,1
1,1,2023-02-05T19:58:00+00:00Z,1023,0,51,1.59,8.87,8.13,1.0,0,1,0,1
1,2,2023-02-05T19:58:00+00:00Z,1023,1,44,0.7,2.4,11.39,0.8,1,0,1,1
1,1,2023-02-05T21:04:00+00:00Z,1023,0,49,1.7,1.71,3.23,0.69,0,0,0,1
1,2,2023-02-05T21:04:00+00:00Z,1023,0,14,0.79,7.67,1.88,0.19,1,0,1,1
1,1,2023-02-05T22:00:00+00:00Z,767,0,,1.29,5.12,8.19,0.21,0,0,0,1
1,2,2023-02-05T22:00:00+00:00Z,1007,0,4,1.97,6.38,9.64,,1,0,0,0
1,1,2023-02-05T23:06:00+00:00Z,1023,0,28,1.07,1.83,4.05,0.82,1,0,0,1
1,2,2023-02-05T23:06:00+00:00Z,1023,0,43,1.29,6.69,8.16,0.38,1,1,1,0
1,1,2023-02-06T00:08:00+00:00Z,895,1,27,,7.14,9.98,0.16,1,0,1,1
1,2,2023-02-06T00:08:00+00:00Z,1023,1,24,0.63,3.97,2.18,0.11,1,0,1,1
1,1,2023-02-06T01:04:00+00:00Z,959,1,24,1.25,,6.84,0.87,0,1,0,0
1,2,2023-02-06T01:04:00+00:00Z,1023,0,48,1.69,8.39,6.35,0.22,1,0,0,0
1,1,2023-02-06T02:06:00+00:00Z,767,1,,1.44,2.58,9.18,0.45,1,1,0,1
1,2,2023-02-06T02:06:00+00:00Z,767,1,,0.57,5.28,1.82,0.4,1,1,0,0
1,1,2023-02-06T03:06:00+00:00Z,1023,0,43,1.42,2.08,7.77,0.49,1,0,0,1
1,2,2023-02-06T03:06:00+00:00Z,1023,1,59,1.55,2.08,2.8,0.43,0,1,1,1
1,1,2023-02-06T04:14:00+00:00Z,1023,0,38,1.69,2.42,8.02,0.64,1,1,1,0
1,2,2023-02-06T04:14:00+00:00Z,1023,0,28,0.82,2.72,6.09,0.25,0,0,0,1
1,1,2023-02-06T05:06:00+00:00Z,1023,1,37,1.55,8.03,4.52,0.04,1,0,1,0
1,2,2023-02-06T05:06:00+00:00Z,1019,1,45,1.74,4.2,11.23,0.47,1,,0,0
1,1,2023-02-06T06:04:00+00:00Z,1023,0,5,1.39,4.4,3.94,0.14,0,1,0,0
1,2,2023-02-06T06:04:00+00:00Z,1023,1,18,1.36,3.07,9.76,0.16,1,0,1,1
1,1,2023-02-06T06:57:00+00:00Z,1023,0,10,0.68,1.32,11.05,0.84,0,0,1,0
1,2,2023-02-06T06:57:00+00:00Z,1023,1,50,1.31,5.42,5.34,0.67,0,0,1,0
1,1,2023-02-06T07:58:00+00:00Z,1023,1,9,1.6,6.67,5.49,0.8,0,0,1,1
1,2,2023-02-06T07:58:00+00:00Z,1021,1,9,1.63,2.48,9.9,0.52,0,1,,0
1,1,2023-02-06T09:06:00+00:00Z,1023,0,30,1.75,9.82,9.9,0.39,1,0,0,0
1,2,2023-02-06T09:06:00+00:00Z,1023,0,38,1.17,5.3,9.42,0.26,0,1,1,0
1,1,2023-02-06T11:02:00+00:00Z,1023,0,53,1.25,9.06,8.59,0.74,0,1,0,0
1,2,2023-02-06T11:02:00+00:00Z,1023,1,11,0.54,5.37,9.59,0.63,1,0,0,1
1,1,2023-02-06T12:01:00+00:00Z,1023,0,34,0.86,7.56,2.77,0.19,0,1,1,1
1,2,2023-02-06T12:01:00+00:00Z,1007,1,46,1.23,1.51,2.14,,0,0,1,0
1,1,2023-02-06T13:11:00+00:00Z,1023,1,55,1.23,4.86,8.57,0.67,0,0,1,1
1,2,2023-02-06T13:11:00+00:00Z,767,0,,1.77,4.92,3.5,0.24,0,0,0,1
1,1,2023-02-06T14:15:00+00:00Z,511,,38,0.96,4.15,3.11,0.42,1,1,1,1
1,2,2023-02-06T14:15:00+00:00Z,1023,1,56,0.58,1.05,3.04,0.1,0,1,0,0
1,1,2023-02-06T15:20:00+00:00Z,1023,1,28,1.96,8.47,10.47,0.7,1,1,1,0
1,2,2023-02-06T15:20:00+00:00Z,1023,1,28,1.51,8.56,2.21,0.0,0,1,0,1
1,1,2023-02-06T16:28:00+00:00Z,1023,0,29,1.43,9.19,11.04,0.3,0,1,0,0
1,2,2023-02-06T16:28:00+00:00Z,1023,1,41,0.82,8.31,6.67,0.07,1,1,0,1
1,1,2023-02-06T17:24:00+00:00Z,1021,0,60,0.75,4.44,6.76,0.83,0,0,,0
1,2,2023-02-06T17:24:00+00:00Z,1007,1,25,1.22,9.05,10.04,,0,1,1,1
1,1,2023-02-06T18:29:00+00:00Z,767,1,,1.97,2.0,8.99,0.34,1,0,1,1
1,2,2023-02-06T18:29:00+00:00Z,1023,0,39,1.07,7.7,1.52,0.01,1,0,0,0
1,1,2023-02-06T19:21:00+00:00Z,959,1,16,1.89,,3.47,0.87,1,0,0,1
1,2,2023-02-06T19:21:00+00:00Z,1023,1,1,1.65,6.94,8.44,0.76,0,0,1,1
1,1,2023-02-06T20:23:00+00:00Z,1023,1,26,1.28,8.56,4.35,0.3,1,1,1,1
1,2,2023-02-06T20:23:00+00:00Z,991,0,57,1.64,7.23,,0.41,1,1,0,0
1,1,2023-02-06T21:33:00+00:00Z,1023,1,31,0.84,3.96,11.76,0.78,0,0,0,1
1,2,2023-02-06T21:33:00+00:00Z,959,1,22,1.39,,10.0,0.89,1,1,1,1
1,1,2023-02-06T22:36:00+00:00Z,1023,1,48,0.75,9.66,4.77,0.74,0,0,1,0
1,2,2023-02-06T22:36:00+00:00Z,1023,1,51,1.95,2.77,5.26,0.33,0,1,0,1
1,1,2023-02-06T23:40:00+00:00Z,1023,1,47,1.32,3.72,1.84,0.06,1,1,0,0
1,2,2023-02-06T23:40:00+00:00Z,1023,0,40,1.28,4.09,7.14,0.99,1,1,1,1
1,1,2023-02-07T00:44:00+00:00Z,1023,0,15,0.89,7.08,7.96,0.6,0,0,1,1
1,2,2023-02-07T00:44:00+00:00Z,1023,1,14,0.92,4.57,5.16,0.6,0,0,0,1
1,1,2023-02-07T01:35:00+00:00Z,1023,0,12,0.82,9.24,3.46,0.74,1,1,1,1
1,2,2023-02-07T01:35:00+00:00Z,1023,1,42,1.64,2.37,5.85,0.49,1,0,0,0
1,1,2023-02-07T02:25:00+00:00Z,767,0,,1.26,8.04,2.79,0.6,0,1,0,1
1,2,2023-02-07T02:25:00+00:00Z,1023,0,48,1.35,4.15,10.41,0.77,0,1,1,0
1,1,2023-02-07T03:21:00+00:00Z,1023,1,50,0.86,2.35,11.16,0.42,0,1,0,0
1,2,2023-02-07T03:21:00+00:00Z,1023,0,10,0.75,4.47,7.0,0.39,1,1,0,0
1,1,2023-02-07T04:24:00+00:00Z,1023,0,6,1.08,4.61,7.88,0.04,1,0,1,0
1,2,2023-02-07T04:24:00+00:00Z,1023,1,27,1.68,8.2,3.38,0.18,1,1,1,0
1,1,2023-02-07T05:34:00+00:00Z,1023,0,41,1.36,3.67,8.38,0.73,1,1,1,1
1,2,2023-02-07T05:34:00+00:00Z,1023,0,10,1.9,5.47,7.79,0.72,1,1,1,1
1,1,2023-02-07T06:32:00+00:00Z,1023,1,15,1.0,4.54,5.27,0.81,1,1,1,0
1,2,2023-02-07T06:32:00+00:00Z,511,,54,1.38,1.36,4.41,0.89,0,0,1,1
1,1,2023-02-07T07:41:00+00:00Z,1023,1,40,0.77,9.62,1.29,0.43,1,0,0,1
1,2,2023-02-07T07:41:00+00:00Z,1023,0,32,1.45,7.29,11.58,0.3,1,1,1,0
1,1,2023-02-07T08:48:00+00:00Z,1023,0,39,1.63,6.95,9.15,0.89,0,0,1,1
1,2,2023-02-07T08:48:00+00:00Z,1023,0,38,1.66,1.58,11.73,0.13,1,0,1,0
1,1,2023-02-07T09:55:00+00:00Z,1023,0,2,1.35,7.09,4.81,0.51,1,1,0,1
1,2,2023-02-07T09:55:00+00:00Z,1023,0,33,0.88,1.86,9.42,0.45,0,0,0,1
1,1,2023-02-07T10:58:00+00:00Z,1023,0,42,1.4,2.52,5.33,1.0,1,0,1,1
1,2,2023-02-07T10:58:00+00:00Z,895,1,28,,9.77,6.4,0.88,1,1,1,0
1,1,2023-02-07T11:51:00+00:00Z,1023,1,9,1.51,3.01,10.36,0.42,1,0,0,1
1,2,2023-02-07T11:51:00+00:00Z,1023,0,5,0.91,1.73,5.73,0.21,1,0,0,0
1,1,2023-02-07T12:51:00+00:00Z,1023,0,16,1.48,6.1,10.53,0.87,0,0,1,1
1,2,2023-02-07T12:51:00+00:00Z,1023,0,2,1.95,7.98,9.37,0.2,0,1,1,0
1,1,2023-02-07T13:55:00+00:00Z,1023,1,22,1.35,9.5,1.36,0.52,1,0,0,1
1,2,2023-02-07T13:55:00+00:00Z,1023,1,12,1.99,3.46,11.27,0.44,1,0,1,1
1,1,2023-02-07T14:59:00+00:00Z,975,1,50,1.14,8.38,,,1,1,1,0
1,2,2023-02-07T14:59:00+00:00Z,1023,1,45,0.64,4.95,7.86,0.08,1,0,0,0
1,1,2023-02-07T15:54:00+00:00Z,1023,1,0,0.75,9.87,9.28,0.32,1,0,0,0
1,2,2023-02-07T15:54:00+00:00Z,1023,1,6,0.99,6.9,3.38,0.29,1,1,1,1
1,1,2023-02-07T16:53:00+00:00Z,1023,0,13,0.68,2.99,5.73,0.9,0,1,0,0
1,2,2023-02-07T16:53:00+00:00Z,1019,0,58,1.52,1.45,11.7,0.29,0,,1,0
1,1,2023-02-07T17:52:00+00:00Z,1023,0,58,1.02,9.81,8.53,0.36,1,0,0,1
1,2,2023-02-07T17:52:00+00:00Z,959,1,23,1.75,,11.69,0.75,0,1,1,1
1,1,2023-02-07T18:57:00+00:00Z,959,0,39,1.1,,3.48,0.93,1,1,1,1
1,2,2023-02-07T18:57:00+00:00Z,1021,0,6,0.73,5.51,11.5,0.14,1,0,,0
1,1,2023-02-07T19:49:00+00:00Z,1023,0,24,0.51,5.32,3.98,0.54,0,1,0,1
1,2,2023-02-07T19:49:00+00:00Z,1023,0,20,1.75,4.04,8.04,0.38,0,0,1,1
1,1,2023-02-07T20:58:00+00:00Z,1023,1,23,1.41,4.91,1.51,0.17,0,1,0,0
1,2,2023-02-07T20:58:00+00:00Z,767,1,,0.85,9.44,6.34,0.18,0,0,0,1
1,1,2023-02-07T21:55:00+00:00Z,1023,1,26,0.64,9.8,3.39,0.39,1,0,0,1
1,2,2023-02-07T21:55:00+00:00Z,1023,0,57,0.94,1.04,8.44,0.24,1,0,1,1
1,1,2023-02-07T23:04:00+00:00Z,1023,0,41,0.63,2.75,10.44,0.11,1,1,1,0
1,2,2023-02-07T23:04:00+00:00Z,1023,1,23,1.99,7.32,10.25,0.88,0,0,1,0
1,1,2023-02-08T02:05:00+00:00Z,959,0,15,0.88,,5.55,0.01,1,0,1,0
1,2,2023-02-08T02:05:00+00:00Z,1023,1,36,1.69,1.09,8.76,0.37,0,0,0,1
1,1,2023-02-08T03:13:00+00:00Z,1023,0,25,1.69,3.26,10.25,0.46,1,1,1,0
1,2,2023-02-08T03:13:00+00:00Z,1023,1,48,1.63,1.78,7.01,0.35,1,1,0,1
1,1,2023-02-08T04:10:00+00:00Z,1023,1,41,0.87,5.42,5.21,0.6,0,1,1,0
1,2,2023-02-08T04:10:00+00:00Z,767,1,,1.65,3.09,7.74,0.99,1,0,1,1
1,1,2023-02-08T05:09:00+00:00Z,1023,1,28,0.63,8.14,7.58,0.01,0,1,1,0
1,2,2023-02-08T05:09:00+00:00Z,1023,1,50,0.72,5.82,2.53,0.51,0,0,1,0
1,1,2023-02-08T06:11:00+00:00Z,1023,0,52,1.52,7.77,6.06,0.73,0,0,1,0
1,2,2023-02-08T06:11:00+00:00Z,1023,0,59,1.0,8.09,7.6,0.82,0,1,0,0
1,1,2023-02-08T07:11:00+00:00Z,1023,0,34,1.52,4.18,8.33,0.23,0,1,0,1
1,2,2023-02-08T07:11:00+00:00Z,1023,1,22,1.01,3.66,1.32,0.94,1,1,0,0
1,1,2023-02-08T10:06:00+00:00Z,1023,0,42,1.16,2.52,11.11,0.53,0,0,1,1
1,2,2023-02-08T10:06:00+00:00Z,1023,1,7,1.65,7.62,10.91,0.28,1,1,0,1
1,1,2023-02-08T11:01:00+00:00Z,1019,0,32,1.93,8.05,1.6,0.24,1,,1,1
1,2,2023-02-08T11:01:00+00:00Z,1023,0,17,0.67,9.47,3.87,0.35,1,1,0,1
1,1,2023-02-08T12:03:00+00:00Z,1023,1,19,1.63,2.81,6.62,0.4,1,0,1,0
1,2,2023-02-08T12:03:00+00:00Z,1023,0,26,1.18,6.67,7.96,0.07,1,0,0,1
1,1,2023-02-08T12:59:00+00:00Z,1023,1,15,1.67,1.85,10.34,0.86,0,0,0,0
1,2,2023-02-08T12:59:00+00:00Z,1019,0,38,1.76,5.94,2.19,0.45,1,,0,1
1,1,2023-02-08T13:56:00+00:00Z,1023,1,18,1.76,3.5,1.04,0.5,0,1,0,1
1,2,2023-02-08T13:56:00+00:00Z,1023,1,3,0.9,1.79,7.11,0.29,0,0,0,1
1,1,2023-02-08T14:49:00+00:00Z,1019,1,27,0.7,8.32,1.79,0.21,1,,0,1
1,2,2023-02-08T14:49:00+00:00Z,1023,1,54,0.55,7.71,11.93,0.72,0,1,0,0
1,1,2023-02-08T15:57:00+00:00Z,991,1,22,1.03,4.27,,0.58,1,0,1,0
1,2,2023-02-08T15:57:00+00:00Z,1023,0,1,1.76,2.78,7.56,0.78,1,1,1,0
1,1,2023-02-08T17:07:00+00:00Z,1023,1,45,1.58,2.15,2.24,0.07,0,0,0,1
1,2,2023-02-08T17:07:00+00:00Z,1023,0,41,1.04,3.58,2.81,0.17,0,0,1,1
1,1,2023-02-08T18:02:00+00:00Z,1023,0,30,1.47,4.17,1.05,0.58,1,1,0,0
1,2,2023-02-08T18:02:00+00:00Z,1023,1,42,0.98,1.25,11.78,0.83,1,1,1,0
1,1,2023-02-08T19:09:00+00:00Z,1023,0,43,0.72,6.3,10.26,0.2,0,0,1,0
1,2,2023-02-08T19:09:00+00:00Z,1023,0,18,1.48,4.56,4.58,0.58,1,0,0,1
1,1,2023-02-08T20:15:00+00:00Z,1023,1,13,0.76,5.97,7.77,0.52,0,0,0,0
1,2,2023-02-08T20:15:00+00:00Z,1023,0,5,1.47,5.13,3.36,0.53,0,1,1,1
1,1,2023-02-08T21:18:00+00:00Z,1023,1,41,0.76,5.6,6.59,0.4,1,1,1,0
1,2,2023-02-08T21:18:00+00:00Z,1023,0,15,0.66,9.97,4.45,0.77,1,1,0,0
1,1,2023-02-08T22:09:00+00:00Z,1023,0,2,1.9,7.65,2.63,0.54,1,0,1,1
1,2,2023-02-08T22:09:00+00:00Z,1023,1,42,1.15,3.99,7.39,0.31,0,1,0,1
1,1,2023-02-08T23:00:00+00:00Z,1023,0,14,0.68,7.48,1.54,0.62,0,1,1,1
1,2,2023-02-08T23:00:00+00:00Z,1023,0,6,1.37,8.89,5.61,0.83,0,0,1,1
1,1,2023-02-08T23:50:00+00:00Z,1023,1,34,1.67,8.96,4.42,0.66,1,1,0,0
